69,41.4,C:\Code\PLR\mustang-w041.4-wand.jpg,1.3987021718409587
70,45.2,C:\Code\PLR\mustang-w045.2-wand.jpg,1.2332309254720408
71,45.7,C:\Code\PLR\mustang-w045.7-wand.jpg,1.3024592070624548
72,48.8,C:\Code\PLR\mustang-w048.8-wand.jpg,1.2077925006808279
73,49.5,C:\Code\PLR\mustang-w049.5-wand.jpg,1.2284706619916486
74,50.5,C:\Code\PLR\mustang-w050.5-wand.jpg,1.246620398738199
75,51.4,C:\Code\PLR\mustang-w051.4-wand.jpg,1.2646433312908496
76,52.1,C:\Code\PLR\mustang-w052.1-wand.jpg,1.2834363085511982
77,53.4,C:\Code\PLR\mustang-w053.4-wand.jpg,1.3293565892792303
78,54.2,C:\Code\PLR\mustang-w054.2-wand.jpg,1.3481990684005083
79,54.9,C:\Code\PLR\mustang-w054.9-wand.jpg,1.3749358887073346
80,55.6,C:\Code\PLR\mustang-w055.6-wand.jpg,1.4015346995279592
81,55.7,C:\Code\PLR\mustang-w055.7-wand.jpg,1.4027027448710967
82,56.2,C:\Code\PLR\mustang-w056.2-wand.jpg,1.4337039590141614
83,57.5,C:\Code\PLR\mustang-w057.5-wand.jpg,1.4582873774509804
84,58.7,C:\Code\PLR\mustang-w058.7-wand.jpg,1.491021865922295
85,59.7,C:\Code\PLR\mustang-w059.7-wand.jpg,1.5276791995733479
86,60.6,C:\Code\PLR\mustang-w060.6-wand.jpg,1.568541212781409
87,61.3,C:\Code\PLR\mustang-w061.3-wand.jpg,1.6373868123638344
88,62.7,C:\Code\PLR\mustang-w062.7-wand.jpg,1.6728847528594772
89,63.1,C:\Code\PLR\mustang-w063.1-wand.jpg,1.7850877416938995
90,63.2,C:\Code\PLR\mustang-w063.2-wand.jpg,1.9755425347222222
91,64.2,C:\Code\PLR\mustang-w064.2-wand.jpg,2.072034852714234
92,68.2,C:\Code\PLR\mustang-w068.2-wand.jpg,1.911911934912854
93,70.3,C:\Code\PLR\mustang-w070.3-wand.jpg,1.9398316936728397
94,72.3,C:\Code\PLR\mustang-w072.3-wand.jpg,1.9739169163035584
95,72.8,C:\Code\PLR\mustang-w072.8-wand.jpg,2.0892322814542483
96,74.2,C:\Code\PLR\mustang-w074.2-wand.jpg,2.1610874239742195
97,76.3,C:\Code\PLR\mustang-w076.3-wand.jpg,2.2081075254175744
98,76.6,C:\Code\PLR\mustang-w076.6-wand.jpg,2.3680785334967323
99,77.2,C:\Code\PLR\mustang-w077.2-wand.jpg,2.532278901143791
100,77.5,C:\Code\PLR\mustang-w077.5-wand.jpg,2.743067895561002
